NEATFO|7.0.4|
45441|48162|FUTSTK|PTC|XX|1127572200|-1|XX|0|FUTSTK|PTC|XX|1130596200|-1|XX|0|5745|-290|290|-60|75|4000|4000|5|4000|4000|5|1|N
45442|48163|FUTSTK|RCOM|XX|1127572200|-1|XX|0|FUTSTK|RCOM|XX|1130596200|-1|XX|0|6725|-340|340|-70|70|4000|4000|5|4000|4000|5|1|N
45443|48164|FUTSTK|RECLTD|XX|1127572200|-1|XX|0|FUTSTK|RECLTD|XX|1130596200|-1|XX|0|25310|-1265|1265|-255|430|1000|1000|5|1000|1000|5|1|N
45444|48169|FUTSTK|RELCAPITAL|XX|1127572200|-1|XX|0|FUTSTK|RELCAPITAL|XX|1130596200|-1|XX|0|34485|-1725|1725|-345|555|500|500|5|500|500|5|1|N
45445|48170|FUTSTK|RELIANCE|XX|1127572200|-1|XX|0|FUTSTK|RELIANCE|XX|1130596200|-1|XX|0|86555|-4330|4330|-865|1475|250|250|5|250|250|5|1|N
45446|48174|FUTSTK|RELINFRA|XX|1127572200|-1|XX|0|FUTSTK|RELINFRA|XX|1130596200|-1|XX|0|34675|-1735|1735|-420|350|500|500|5|500|500|5|1|N
45447|48175|FUTSTK|RPOWER|XX|1127572200|-1|XX|0|FUTSTK|RPOWER|XX|1130596200|-1|XX|0|4005|-200|200|-40|70|4000|4000|5|4000|4000|5|1|N
35885|42007|FUTIDX|S&P500|XX|1127053800|-1|XX|0|FUTIDX|S&P500|XX|1129473000|-1|XX|0|196250|-5900|5900|-1975|1975|250|250|25|250|250|25|1|N
35885|49192|FUTIDX|S&P500|XX|1127053800|-1|XX|0|FUTIDX|S&P500|XX|1132497000|-1|XX|0|196250|-5900|5900|-1975|1975|250|250|25|250|250|25|1|N
42007|49192|FUTIDX|S&P500|XX|1129473000|-1|XX|0|FUTIDX|S&P500|XX|1132497000|-1|XX|0|197475|-5925|5925|-1975|1975|250|250|25|250|250|25|1|N
43473|45088|FUTIDX|S&P500|XX|1142778600|-1|XX|0|FUTIDX|S&P500|XX|1150641000|-1|XX|0|204075|-6125|6125|-2050|2050|250|250|25|250|250|25|1|N
45709|43473|FUTIDX|S&P500|XX|1134916200|-1|XX|0|FUTIDX|S&P500|XX|1142778600|-1|XX|0|200150|-6025|6025|-2025|2025|250|250|25|250|250|25|1|N
45448|48176|FUTSTK|SAIL|XX|1127572200|-1|XX|0|FUTSTK|SAIL|XX|1130596200|-1|XX|0|5215|-260|260|-160|55|4000|4000|5|4000|4000|5|1|N
45449|48177|FUTSTK|SBIN|XX|1127572200|-1|XX|0|FUTSTK|SBIN|XX|1130596200|-1|XX|0|23565|-1180|1180|-240|240|1000|1000|5|1000|1000|5|1|N
45450|48178|FUTSTK|SIEMENS|XX|1127572200|-1|XX|0|FUTSTK|SIEMENS|XX|1130596200|-1|XX|0|129995|-6500|6500|-1300|2080|250|250|5|250|250|5|1|N
45451|48179|FUTSTK|SKSMICRO|XX|1127572200|-1|XX|0|FUTSTK|SKSMICRO|XX|1130596200|-1|XX|0|46730|-2340|2340|-470|775|500|500|5|500|500|5|1|N
45452|48180|FUTSTK|SOUTHBANK|XX|1127572200|-1|XX|0|FUTSTK|SOUTHBANK|XX|1130596200|-1|XX|0|2060|-105|105|-25|25|9000|9000|5|9000|9000|5|1|N
45453|48181|FUTSTK|SRF|XX|1127572200|-1|XX|0|FUTSTK|SRF|XX|1130596200|-1|XX|0|116000|-5800|5800|-1160|1160|250|250|5|250|250|5|1|N
45454|48195|FUTSTK|SRTRANSFIN|XX|1127572200|-1|XX|0|FUTSTK|SRTRANSFIN|XX|1130596200|-1|XX|0|86800|-4340|4340|-870|1475|250|250|5|250|250|5|1|N
45455|48197|FUTSTK|STAR|XX|1127572200|-1|XX|0|FUTSTK|STAR|XX|1130596200|-1|XX|0|118525|-5930|5930|-1185|1485|250|250|5|250|250|5|1|N
45456|48198|FUTSTK|SUNPHARMA|XX|1127572200|-1|XX|0|FUTSTK|SUNPHARMA|XX|1130596200|-1|XX|0|85945|-4300|4300|-860|1250|250|250|5|250|250|5|1|N
45457|48199|FUTSTK|SUNTV|XX|1127572200|-1|XX|0|FUTSTK|SUNTV|XX|1130596200|-1|XX|0|34590|-1730|1730|-345|505|500|500|5|500|500|5|1|N
45458|48200|FUTSTK|SYNDIBANK|XX|1127572200|-1|XX|0|FUTSTK|SYNDIBANK|XX|1130596200|-1|XX|0|8060|-405|405|-80|145|2000|2000|5|2000|2000|5|1|N
45459|48201|FUTSTK|TATACHEM|XX|1127572200|-1|XX|0|FUTSTK|TATACHEM|XX|1130596200|-1|XX|0|38495|-1925|1925|-385|385|500|500|5|500|500|5|1|N
45460|48202|FUTSTK|TATACOMM|XX|1127572200|-1|XX|0|FUTSTK|TATACOMM|XX|1130596200|-1|XX|0|39840|-1995|1995|-400|480|500|500|5|500|500|5|1|N
45461|48203|FUTSTK|TATAGLOBAL|XX|1127572200|-1|XX|0|FUTSTK|TATAGLOBAL|XX|1130596200|-1|XX|0|12445|-625|625|-125|205|2000|2000|5|2000|2000|5|1|N
45462|48206|FUTSTK|TATAMOTORS|XX|1127572200|-1|XX|0|FUTSTK|TATAMOTORS|XX|1130596200|-1|XX|0|34610|-1735|1735|-350|350|500|500|5|500|500|5|1|N
45463|48207|FUTSTK|TATAMTRDVR|XX|1127572200|-1|XX|0|FUTSTK|TATAMTRDVR|XX|1130596200|-1|XX|0|24875|-1245|1245|-250|250|1000|1000|5|1000|1000|5|1|N
45464|48209|FUTSTK|TATAPOWER|XX|1127572200|-1|XX|0|FUTSTK|TATAPOWER|XX|1130596200|-1|XX|0|6175|-310|310|-65|85|4000|4000|5|4000|4000|5|1|N
45465|48210|FUTSTK|TATASTEEL|XX|1127572200|-1|XX|0|FUTSTK|TATASTEEL|XX|1130596200|-1|XX|0|24190|-1210|1210|-245|245|1000|1000|5|1000|1000|5|1|N
45466|48213|FUTSTK|TCS|XX|1127572200|-1|XX|0|FUTSTK|TCS|XX|1130596200|-1|XX|0|255465|-12775|12775|-2555|3450|125|125|5|125|125|5|1|N
45467|48215|FUTSTK|TECHM|XX|1127572200|-1|XX|0|FUTSTK|TECHM|XX|1130596200|-1|XX|0|52805|-2640|2640|-530|530|500|500|5|500|500|5|1|N
45468|48216|FUTSTK|TITAN|XX|1127572200|-1|XX|0|FUTSTK|TITAN|XX|1130596200|-1|XX|0|32965|-1650|1650|-395|330|1000|1000|5|1000|1000|5|1|N
45469|48217|FUTSTK|TVSMOTOR|XX|1127572200|-1|XX|0|FUTSTK|TVSMOTOR|XX|1130596200|-1|XX|0|22555|-1130|1130|-655|225|1000|1000|5|1000|1000|5|1|N
45470|48218|FUTSTK|UBL|XX|1127572200|-1|XX|0|FUTSTK|UBL|XX|1130596200|-1|XX|0|85745|-4290|4290|-860|860|250|250|5|250|250|5|1|N
45471|48219|FUTSTK|UCOBANK|XX|1127572200|-1|XX|0|FUTSTK|UCOBANK|XX|1130596200|-1|XX|0|4260|-215|215|-45|45|4000|4000|5|4000|4000|5|1|N
45472|48221|FUTSTK|ULTRACEMCO|XX|1127572200|-1|XX|0|FUTSTK|ULTRACEMCO|XX|1130596200|-1|XX|0|295985|-14800|14800|-2960|4590|125|125|5|125|125|5|1|N
45473|48222|FUTSTK|UNIONBANK|XX|1127572200|-1|XX|0|FUTSTK|UNIONBANK|XX|1130596200|-1|XX|0|17250|-865|865|-175|175|2000|2000|5|2000|2000|5|1|N
45474|48223|FUTSTK|UNITECH|XX|1127572200|-1|XX|0|FUTSTK|UNITECH|XX|1130596200|-1|XX|0|615|-35|35|-10|10|11000|11000|5|11000|11000|5|1|N
45475|48227|FUTSTK|UPL|XX|1127572200|-1|XX|0|FUTSTK|UPL|XX|1130596200|-1|XX|0|50385|-2520|2520|-505|680|500|500|5|500|500|5|1|N
45476|48228|FUTSTK|VEDL|XX|1127572200|-1|XX|0|FUTSTK|VEDL|XX|1130596200|-1|XX|0|10125|-510|510|-105|105|2000|2000|5|2000|2000|5|1|N
45477|48229|FUTSTK|VOLTAS|XX|1127572200|-1|XX|0|FUTSTK|VOLTAS|XX|1130596200|-1|XX|0|25755|-1290|1290|-260|350|1000|1000|5|1000|1000|5|1|N
45478|48230|FUTSTK|WIPRO|XX|1127572200|-1|XX|0|FUTSTK|WIPRO|XX|1130596200|-1|XX|0|57235|-2865|2865|-575|890|500|500|5|500|500|5|1|N
45480|48231|FUTSTK|WOCKPHARMA|XX|1127572200|-1|XX|0|FUTSTK|WOCKPHARMA|XX|1130596200|-1|XX|0|140590|-7030|7030|-1405|2180|125|125|5|125|125|5|1|N
45482|48232|FUTSTK|YESBANK|XX|1127572200|-1|XX|0|FUTSTK|YESBANK|XX|1130596200|-1|XX|0|73320|-3670|3670|-735|735|250|250|5|250|250|5|1|N
45483|48233|FUTSTK|ZEEL|XX|1127572200|-1|XX|0|FUTSTK|ZEEL|XX|1130596200|-1|XX|0|39530|-1980|1980|-395|395|1000|1000|5|1000|1000|5|1|N
